Exor,1980,Video (color |  sound),4,Gift of the artist,Video,Media and Performance Art,1/1/1980,Y,122324
The Image (L'Image),1987,Video (black and white and color |  sound),41:42:00,Purchase,Video,Media and Performance Art,1/1/1988,Y,122330
Second Tape,1972,Film transferred to video (black and white |  sound),10:30,Gift of the artist,Video,Media and Performance Art,6/1/2006,Y,122331
Suite 212,1975/1977,Video (color |  sound),30:23:00,Gift of the artist,Video,Media and Performance Art,2/15/1992,Y,122333
Living with the Living Theatre,1989,Video (color |  sound),28:30:00,Gift of Nam June Paik,Video,Media and Performance Art,2/15/1992,Y,122334
A Tribute to John Cage,1973/1976,Video (color |  sound),29:02:00,Gift of the artist,Video,Media and Performance Art,2/15/1992,Y,122335
Good Morning Mr. Orwell,1984,Video (color |  sound),38,Gift of the artist,Video,Media and Performance Art,2/15/1992,Y,122336
Media Shuttle: Moscow/New York,1978,Video (black and white and color |  sound),28:11:00,Gift of Nam June Paik,Video,Media and Performance Art,2/15/1992,Y,122337
In the Planet of the Eye,1984,Video (color |  sound),5:15,Purchase,Video,Media and Performance Art,12/1/1984,Y,122338
Lichtspiel: schwarz |  weiss |  grau (Lightplay: black |  white |  gray) Light display. black and white and gray,1930,16mm film (black and white |  silent),6,,Film,Film,,N,122753
Titicut Follies,1967,16mm film (black and white |  sound),84,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125548
High School,1968,16mm film (black and white |  sound),75,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125549
Law and Order,1969,16mm film (black and white |  sound),81,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125550
Hospital,1969,16mm film (black and white |  sound),84,Purchase from Zipporah Films,Film,Film,11/13/2007,N,125551
Basic Training,1971,16mm film (black and white |  sound),90,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125552
Essene,1972,16mm film (black and white |  sound),87,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125553
Juvenile Court,1973,16mm film (black and white |  sound),143,Purchase from Zipporah Films,Film,Film,11/13/2007,N,125554
Primate,1974,16mm film (black and white |  sound),106,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125556
Welfare,1975,16mm film (black and white |  sound),167,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125560
Meat,1976,16mm film (black and white |  sound),113,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125569
Canal Zone,1977,16mm film (black and white |  sound),176,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125574
Sinai Field Mission,1978,16mm film (black and white |  sound),128,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125579
Manoeuvre,1979,16mm film (black and white |  sound),115,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125580
Model,1980,16mm film (black and white |  sound),130,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125581
The Store,1983,16mm film (color |  sound),118,Purchase from Zipporah Films,Film,Film,10/13/2009,Y,125582
Racetrack,1985,16mm film (black and white |  sound),115,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125583
Blind,1986,16mm film (color |  sound),132,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125584
Deaf,1986,16mm film (color |  sound),164,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125586
Adjustment & Work,1986,16mm film (color |  sound),119,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125588
Multi-Handicapped,1986,16mm film (color |  sound),126,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125589
Missile,1987,16mm film (color |  sound),114,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125590
Near Death,1989,16mm film (black and white |  sound),349,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125591
Central Park,1989,16mm film (color |  sound),176,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125592
Aspen,1991,16mm film (color |  sound),146,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125593
Zoo,1993,16mm film (color |  sound),131,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125595
High School II,1994,16mm film (color |  sound),221,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125596
Ballet,1995,16mm film (color |  sound),170,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125597
La Comédie-Française ou L'amour joué,1996,16mm film (color |  sound),224,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125598
Public Housing,1997,16mm film (color |  sound),195,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125600
Belfast |  Maine,1999,16mm film (color |  sound),249,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125601
Domestic Violence,2001,16mm film (color |  sound),196,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125602
Domestic Violence 2,2002,16mm film (color |  sound),160,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125604
La Dernière Lettre (The Last Letter),2002,35mm film (black and white |  sound),61,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125609
State Legislature,2006,16mm film (color |  sound),217,Purchase from Zipporah Films,Film,Film,11/13/2007,Y,125610
What a Woman Made,1973,Video (black and white |  sound),11,Gift of the artist,Video,Media and Performance Art,4/14/2009,Y,125762
Hand Movie,1966,8mm film transferred to video (black and white |  silent),8,Committee on Media and Performance Art Funds,Video,Media and Performance Art,4/9/2012,Y,125928
Volleyball (Foot Film),1967,16mm film transferred to video (black and white |  silent),10:21,Committee on Media and Performance Art Funds,Video,Media and Performance Art,4/9/2012,Y,125929
Line,1969,16mm film transferred to video (black and white |  silent),11:16,Committee on Media and Performance Art Funds,Video,Media and Performance Art,4/9/2012,Y,125930
The Soundmaker - Trilogy of Failure |  Part I,2004,16mm film transferred to three-channel video (color |  sound),35:07:00,Fund for the Twenty-First Century,Installation,Media and Performance Art,1/13/2009,Y,126278
Meat Joy,1964,16mm film transferred to video (color |  sound),6,Gift of Jerry I. Speyer and Katherine G. Farley |  Anna Marie and Robert F. Shapiro |  and Marie-Josée and Henry R. Kravis,Video,Media and Performance Art,1/13/2009,Y,126279
Past Future Split Attention,1972,Video (black and white |  sound),17:03,Gift of Jerry I. Speyer and Katherine G. Farley |  Anna Marie and Robert F. Shapiro |  and Marie-Josée and Henry R. Kravis,Video,Media and Performance Art,1/13/2009,Y,126280
Performer/Audience/Mirror,1975,Video (black and white |  sound),22:52,Gift of Jerry I. Speyer and Katherine G. Farley |  Anna Marie and Robert F. Shapiro |  and Marie-Josée and Henry R. Kravis,Video,Media and Performance Art,1/13/2009,Y,126281
Visual Text: Finger Poem,1968-1973,Video (black and white |  silent),1:48,Gift of Jerry I. Speyer and Katherine G. Farley |  Anna Marie and Robert F. Shapiro |  and Marie-Josée and Henry R. Kravis,Video,Media and Performance Art,1/13/2009,Y,126282
Cuts: Elements of Observation,1971-1974,Video (black and white |  sound),16:34,Gift of Jerry I. Speyer and Katherine G. Farley |  Anna Marie and Robert F. Shapiro |  and Marie-Josée and Henry R. Kravis,Video,Media and Performance Art,1/13/2009,Y,126283
Adjunct Dislocations II,1973-1978,Video (black and white |  sound),17:15,Gift of Jerry I. Speyer and Katherine G. Farley |  Anna Marie and Robert F. Shapiro |  and Marie-Josée and Henry R. Kravis,Video,Media and Performance Art,1/13/2009,Y,126284
Musical,2007-2008,Video (color |  sound),48,Gift of Beth Swofford,Video,Media and Performance Art,1/13/2009,Y,126285
Nummer acht |  everything is going to be alright,2007,16mm film transferred to video (color |  sound),10:10,Fund for the Twenty-First Century,Installation,Media and Performance Art,1/13/2009,Y,126286
All By Myself,2004,Video (black and white |  silent),1:30,Gift of Lehmann Maupin Gallery |  New York,Video,Media and Performance Art,1/13/2009,Y,126287
The flag left on the moon is perhaps the most expensive piece of fabric in the universe,2004,Video (black and white |  silent),30:00:00,Fund for the Twenty-First Century,Video,Media and Performance Art,1/13/2009,Y,126288
One Second of Silence (Part 01 |  New York |  2008),2008,Video (black and white |  silent),18:29,Fund for the Twenty-First Century,Video,Media and Performance Art,1/13/2009,Y,126290
Cumulus,2006/2008,Eight-channel video (color |  silent),2:01,Gift of Susan Jacoby in memory or her mother Marjorie Goldberger |  Latin American and Caribbean Fund |   and Committee on Media Funds,Installation,Media and Performance Art,1/13/2009,Y,126293
Fox in the Mirror: Concert,2007,Video (color |  sound),20:19,Latin American and Caribbean Fund through gift of Adriana Cisneros de Griffin,Video,Media and Performance Art,1/13/2009,Y,126294
The Death of Tom,2008,16mm film transferred to video (black and white |  sound),23,Gift of Agnes Gund |  Marie-Josée and Henry R. Kravis |  Ninah and Michael Lynne,Installation,Media and Performance Art,1/13/2009,Y,126643
Bantar Gebang,2000,35mm film (color |  sound),10,Fund for the Twenty-First Century,Installation,Media and Performance Art,1/13/2009,Y,126644
Vincent,1982,35mm film (black and white |  sound),6,Gift of Walt Disney Pictures,Film,Film,6/9/2010,N,127846
Rehearsal I (Ensayo I),1999-2001,Video (color |  sound),29:30:00,Gift of The Speyer Family Foundation |  Kathy and Richard S. Fuld |  Jr. |  Marie-Josée and Henry R. Kravis |  Patricia Phelps de Cisneros |  Anna Marie and Robert F. Shapiro |  The Julia Stoschek Foundation |  Düsseldorf |  and Committee on Media Funds,Installation,Media and Performance Art,4/11/2007,Y,127857
Welt am Draht (World on a Wire),1973,35mm film (color |  sound),213,Purchase from the Werner Fassbinder Foundation,Film,Film,3/9/2009,Y,128243
2+1+1+2 (For Niki),2008,16mm film (black and white and color |  silent),6,Fund for the Twenty-First Century,Film,Film,3/9/2009,Y,128244
Police Beat,2005,Video (color |  sound),80,Purchase from the Artist,Video,Film,3/9/2009,Y,128300
Intimate Lighting,1965,35mm film (black and white |  sound),73,Purchase,Film,Film,3/9/2009,Y,128301
Cerveza Bud,1981,16mm film (color |  sound),22,Gift of Yvonne Jacquette,Film,Film,3/9/2009,Y,128302
Dancers |  Buildings and People in the Streets,1986,16mm film (color |  sound),16,Gift of Yvonne Jacquette,Film,Film,3/9/2009,Y,128303
Zipper,1987,16mm film (color |  sound),25,Gift of Yvonne Jacquette,Film,Film,3/9/2009,Y,128304
Amen.,2002,35mm film (color |  sound),132,Gift of Kino Films,Film,Film,3/9/2009,Y,128305
Look Both Ways,2005,35mm film (color |  sound),101,Gift of Kino Films,Film,Film,3/9/2009,Y,128306
Kanzo sensei (Dr. Akagi),1998,35mm film (color |  sound),129,Gift of Kino Films,Film,Film,3/9/2009,Y,128307
Jazireh ahani (Iron Island),2005,35mm film |  color |  sound. Iran,90,Gift of Kino Films,Film,Film,3/9/2009,Y,128308
Old Joy,2006,35mm film (color |  sound),73,Gift of Kino Films,Film,Film,3/9/2009,Y,128310
Vozvrashcheniye (The Return),2003,35mm film (color |  sound),110,Gift of Kino Films,Film,Film,3/9/2009,Y,128311
Happy-Go-Lucky,2008,35mm film (color |  sound),119,Gift of Miramax Films,Film,Film,3/9/2009,Y,128312
The Wrestler,2008,35mm film (color |  sound),110,Gift of the Artist,Film,Film,3/9/2009,Y,128313
At Sea,2007,16mm film (black and white and color |  silent),60,Purchase funded in part by The Contemporary Arts Council of The Museum of Modern Art,Film,Film,12/9/2008,Y,128344
Skagafjördur,2004,16mm film (black and white and color |  silent),35,Purchase funded in part by The Contemporary Arts Council of The Museum of Modern Art,Film,Film,12/9/2008,Y,128346
Time and Tide,2000,16mm film (black and white and color |  silent),35,Purchase funded in part by The Contemporary Arts Council of The Museum of Modern Art,Film,Film,12/9/2008,Y,128347
Pressure Cooker,2008,Video,100,Purchase from the Artist,Video,Film,12/9/2008,Y,128348
Pierre Rissient: Man of Cinema,2007,Video,109,Purchase from the Artist,Video,Film,12/9/2008,Y,128395
Cinema Mundial (1957-2007),2007,Video,21,Purchase from the Artist,Video,Film,12/9/2008,Y,128396
Buy It Now,2005,Video,32,Purchase from the Artist,Video,Film,12/9/2008,Y,128397
La Règle du jeu (Rules of the Game),1939,35mm film (black and white |  sound),107,Purchase from Janus Films,Film,Film,12/9/2008,Y,128398
A Voyage in Dwelling,2008,Video,30,Gift of Outset Contemporary Art Fund,Video,Film,12/9/2008,Y,128399
Intolerable Cruelty,2003,35mm film (color |  sound),100,Gift of the Artists,Film,Film,12/9/2008,Y,128400
The Ladykillers,2004,35mm film (color |  sound),104,Gift of the Artists,Film,Film,12/9/2008,Y,128401
O Brother |  Where Art Thou?,2000,35mm film (color |  sound),107,Gift of the Artists,Film,Film,12/9/2008,Y,128402
Liebeskonzil (Council of Love),1982,35mm film (color |  sound),95,Gift of Peter Brown,Film,Film,12/9/2008,Y,128403
Das Offene Universum (The Open Universe),1993,35mm film (color |  sound),94,Gift of the Artist,Film,Film,12/9/2008,Y,128404
Reticule of Love,1963,16mm film (color |  silent),3,Gift of New York Women in Film and Television,Film,Film,12/9/2008,Y,128405
Aristotle,1965,16mm film (color |  silent),3,Gift of New York Women in Film and Television,Film,Film,12/9/2008,Y,128406
A History of Violence,2005,35mm film (color |  sound),96,Gift of Warner Bros. and New Line Cinema,Film,Film,12/9/2008,Y,128407
Be Kind Rewind,2008,35mm film (color |  sound),101,Gift of Warner Bros. and New Line Cinema,Film,Film,12/9/2008,Y,128408
Elf,2003,35mm film (color |  sound),97,Gift of Warner Bros. and New Line Cinema,Film,Film,12/9/2008,Y,128409
Fracture,2007,35mm film (color |  sound),114,Gift of Warner Bros. and New Line Cinema,Film,Film,12/9/2008,Y,128410
Hoot,2006,35mm film (color |  sound),93,Gift of Warner Bros. and New Line Cinema,Film,Film,12/9/2008,Y,128415
How to Eat Fried Worms,2006,35mm film (color |  sound),98,Gift of Warner Bros. and New Line Cinema,Film,Film,12/9/2008,Y,128416
Martian Child,2007,35mm film (color |  sound),106,Gift of Warner Bros. and New Line Cinema,Film,Film,12/9/2008,Y,128417
The New World,2005,35mm film (color |  sound),136,Gift of Warner Bros. and New Line Cinema,Film,Film,12/9/2008,Y,128418
Rendition,2007,35mm film (color |  sound),123,Gift of Warner Bros. and New Line Cinema,Film,Film,12/9/2008,Y,128419
The Wedding Crashers,2005,35mm film (color |  sound),119,Gift of Warner Bros. and New Line Cinema,Film,Film,12/9/2008,Y,128421
Little Children,2006,35mm film (color |  sound),137,Gift of Warner Bros. and New Line Cinema,Film,Film,12/9/2008,Y,128422
The Golden Compass,2007,35mm film (color |  sound),113,Gift of Warner Bros. and New Line Cinema,Film,Film,12/9/2008,Y,128423
Hairspray,2007,35mm film (color |  sound),117,Gift of Warner Bros. and New Line Cinema,Film,Film,12/9/2008,Y,128424
The Lord of the Rings: The Fellowship of the Ring,2001,35mm film (color |  sound),179,Gift of Warner Bros. and New Line Cinema,Film,Film,12/9/2008,Y,128425
